,sent,received
1583531400,672.4130439,0.0005066
1583531460,718.9656732,0.7177624
1583531520,768.4525429,0.6294969
1583531580,605.1649261,0.7028843
1583531640,1031.5775474,0.4171694
1583531700,827.1206289,0.3488441
1583531760,692.0134952,0.8910037
1583531820,700.1361195,0.1151719
1583531880,1074.1664642,0.2986822
1583531940,636.3054908,0.956108
1583532000,209.5837996,0.3363131
1583532060,186.8825912,0.1025458
1583532120,136.0260559,0.717801
1583532180,188.9804311,0.758315
1583532240,149.0112832,0.6412686
1583532300,157.0864871,0.6058511
1583532360,118.9609892,0.428968
1583532420,296.8486691,0.089041
1583532480,280.0460937,0.138941
1583532540,186.3466973,0.4735498
1583532600,158.6949559,0.4646958
1583532660,196.6371528,0.7738343
1583532720,242.2451374,0.0667898
1583532780,151.357752,0.8902076
1583532840,213.8991137,0.2365208
1583532900,112.7357389,0.192108
1583532960,244.0096623,0.3487012
1583533020,201.1630674,0.071662
1583533080,194.8250195,0.1332394
1583533140,269.2814137,0.241287
1583533200,274.1814086,0.7060369
1583533260,220.9955735,0.0111596
1583533320,130.5133933,0.7537491
1583533380,135.3333609,0.5634498
1583533440,151.2386374,0.5226102
1583533500,165.8216576,0.3247375
1583533560,218.0246953,0.9013042
1583533620,245.7785296,0.1856834
1583533680,262.5263718,0.4474051
1583533740,198.0511481,0.9619291
1583533800,114.877921,0.5479213
1583533860,270.2541564,0.4775944
1583533920,297.8486197,0.6279686
1583533980,275.5856437,0.9773952
1583534040,141.5135766,0.6110152
1583534100,221.4154379,0.1667875
1583534160,153.8515466,0.5195466
1583534220,241.6504067,0.9884965
1583534280,163.801125,0.3671835
1583534340,135.4423171,0.5233271
1583534400,113.440878,0.0317313
1583534460,180.5901477,0.6329848
1583534520,221.1945887,0.3825694
1583534580,123.1746426,0.26557
1583534640,266.0913112,0.9904912
1583534700,194.9927549,0.594117
1583534760,110.513606,0.0099294
1583534820,124.404905,0.951728
1583534880,217.7893823,0.1555983
1583534940,178.4992238,0.9602747
1583535000,108.9347616,0.0405602
1583535060,293.4860569,0.5370179
1583535120,115.0740408,0.0214543
1583535180,101.5901912,0.4298308
1583535240,137.3887386,0.1095439
1583535300,171.351423,0.6904122
1583535360,185.8877337,0.4149504
1583535420,244.3460658,0.2413789
1583535480,227.7817336,0.5761987
1583535540,163.2934729,0.7629126
1583535600,108.0115256,0.7951421
1583535660,151.1760657,0.84741
1583535720,122.114363,0.7491523
1583535780,190.8174461,0.6729222
1583535840,255.0788183,0.8091581
1583535900,263.8466309,0.0251538
1583535960,167.7525674,0.2244688
1583536020,137.6775982,0.7261832
1583536080,184.9295713,0.2885748
1583536140,175.1929309,0.5328215
1583536200,205.1092283,0.0366493
1583536260,298.9992559,0.6521829
1583536320,169.2920773,0.9070365
1583536380,263.471355,0.3934919
1583536440,142.1979038,0.3983123
1583536500,215.904785,0.5475872
1583536560,208.9774341,0.3975959
1583536620,174.76256,0.3075466
1583536680,101.3458945,0.4999706
1583536740,123.8333508,0.9118589
1583536800,250.8529182,0.3604557
1583536860,175.0143225,0.1564504
1583536920,282.4214559,0.5061816
1583536980,123.9097197,0.6519158
1583537040,171.3953564,0.9910833
1583537100,256.8097634,0.4997721
1583537160,291.9587679,0.79647
1583537220,127.1024069,0.9353151
1583537280,250.8841507,0.9595123
1583537340,293.9668427,0.8122322
1583537400,278.795728,0.4792991
1583537460,286.3416021,0.725757
1583537520,137.3510975,0.0419278
1583537580,248.4822782,0.3640024
1583537640,256.2414932,0.4218157
1583537700,117.6236691,0.0242484
1583537760,233.0736895,0.4754601
1583537820,101.2325235,0.6443443
1583537880,263.2977262,0.8360592
1583537940,253.7091637,0.0771328
1583538000,123.725246,0.0484219
1583538060,196.0422851,0.3093777
1583538120,214.2677437,0.459525
1583538180,109.1554045,0.1722319
1583538240,171.5581007,0.9691642
1583538300,201.6568249,0.3627061
1583538360,197.3210438,0.9498617
1583538420,149.6116459,0.2478598
1583538480,102.439622,0.7427941
1583538540,154.4105685,0.5103693
1583538600,142.5222789,0.1935053
1583538660,157.5344998,0.5379166
1583538720,210.4698746,0.8206451
1583538780,111.8480895,0.8812056
1583538840,285.0981793,0.8552869
1583538900,120.2347889,0.7751623
1583538960,274.1685136,0.1759051
1583539020,219.6344603,0.0955366
1583539080,258.7227631,0.2037493
1583539140,272.736869,0.9218545
1583539200,102.3402195,0.5194211
1583539260,168.3898801,0.4711068
1583539320,126.1538945,0.6794299
1583539380,120.0526921,0.1127101
1583539440,155.6597743,0.2743841
1583539500,182.9644846,0.0672683
1583539560,108.6781266,0.6755413
1583539620,189.3998577,0.7387039
1583539680,150.8297468,0.9396411
1583539740,186.1089895,0.8407083
1583539800,160.8080471,0.7082493
1583539860,194.0841225,0.4838286
1583539920,155.651846,0.7587918
1583539980,123.946843,0.7834773
1583540040,167.3303044,0.0848591
1583540100,168.3346935,0.9836908
1583540160,103.9588367,0.6918462
1583540220,103.3807416,0.7158523
1583540280,101.9121827,0.4317523
1583540340,122.1938006,0.5775334
1583540400,131.5387844,0.1401231
1583540460,134.2084594,0.5354809
1583540520,191.3236903,0.3122889
1583540580,179.0515961,0.5599301
1583540640,152.7670433,0.4380707
1583540700,173.967299,0.6490447
1583540760,109.7782151,0.7378899
1583540820,105.0645274,0.5039826
1583540880,145.9222091,0.2253788
1583540940,185.2503772,0.4893364
1583541000,141.324969,0.0921031
1583541060,192.8621001,0.4314031
1583541120,188.0133611,0.0406073
1583541180,190.5634009,0.8347011
1583541240,116.3759851,0.1340979
1583541300,153.8578384,0.6525075
1583541360,192.4335779,0.991511
1583541420,186.6677219,0.4903796
1583541480,115.7309205,0.4175835
1583541540,178.1363999,0.7914198
1583541600,112.9099985,0.0889422
1583541660,174.8011785,0.6705555
1583541720,116.3652537,0.2356001
1583541780,161.4978666,0.9121138
1583541840,163.955489,0.0560736
1583541900,180.4853785,0.121027
1583541960,107.9215817,0.3503268
1583542020,167.464794,0.0734586
1583542080,195.5261532,0.4643308
1583542140,174.5377805,0.2748797
1583542200,105.081124,0.5910756
1583542260,135.5268668,0.4286806
1583542320,146.4659756,0.5392905
1583542380,134.7217853,0.4603778
1583542440,125.4789623,0.096218
1583542500,134.4969411,0.8479719
1583542560,146.7915693,0.3928281
1583542620,188.8686925,0.8137377
1583542680,127.4519003,0.7045169
1583542740,127.390209,0.5915848
1583542800,116.7066114,0.0721691
1583542860,133.6565231,0.9215445
1583542920,166.134198,0.8455675
1583542980,106.9762735,0.6127159
1583543040,126.6428632,0.4169207
1583543100,197.6376136,0.4249242
1583543160,114.5164422,0.1505896
1583543220,104.6273484,0.8406254
1583543280,192.183942,0.3775276
1583543340,146.3032397,0.6285404
1583543400,172.8974878,0.5200396
1583543460,146.363407,0.3660944
1583543520,142.9322802,0.6042497
1583543580,184.4199288,0.397455
1583543640,144.9923992,0.3921454
1583543700,197.3183137,0.343678
1583543760,187.0347656,0.6257582
1583543820,133.3927775,0.3498424
1583543880,139.9456136,0.633866
1583543940,133.2406018,0.8518657
1583544000,194.591541,0.2793865
1583544060,101.1957946,0.1774524
1583544120,188.4326215,0.8021687
1583544180,166.2150465,0.4491377
1583544240,187.4810387,0.536711
1583544300,109.8373638,0.5072819
1583544360,198.1620809,0.4490855
1583544420,148.0106614,0.1596141
1583544480,130.7237934,0.9708621
1583544540,109.7486986,0.8566938
1583544600,112.4446543,0.9706196
1583544660,164.040014,0.41952
1583544720,141.7745257,0.8796842
1583544780,123.8114027,0.8161894
1583544840,101.0137011,0.2390292
1583544900,121.0382445,0.6953517
1583544960,176.4496479,0.7424076
1583545020,128.4458306,0.690627
1583545080,161.0214975,0.396035
1583545140,192.5140582,0.7159496
1583545200,141.6864769,0.0260658
1583545260,143.1987352,0.9021261
1583545320,120.504557,0.1287186
1583545380,177.0992283,0.7551062
1583545440,159.4221181,0.7662624
1583545500,198.4286558,0.3791295
1583545560,123.7712038,0.5495147
1583545620,151.7083708,0.1076911
1583545680,141.7423303,0.3361102
1583545740,107.3640972,0.4219235
1583545800,181.2160124,0.304471
1583545860,136.7956931,0.528737
1583545920,152.2099656,0.7082433
1583545980,134.0535492,0.2616847
1583546040,144.3978823,0.7737588
1583546100,106.7283681,0.5021466
1583546160,156.2745508,0.3958868
1583546220,167.4742765,0.599484
1583546280,148.450295,0.8470764
1583546340,181.5588405,0.5875996
1583546400,187.5558714,0.7386972
1583546460,110.0388353,0.6847778
1583546520,142.5693713,0.0505923
1583546580,143.6463782,0.5815714
1583546640,180.2172818,0.6321851
1583546700,101.5273943,0.5274141
1583546760,148.2639278,0.3544715
1583546820,170.5202086,0.1732138
1583546880,119.1797457,0.8152649
1583546940,118.6746857,0.0955558
1583547000,158.8183554,0.6578111
1583547060,104.8396982,0.6129541
1583547120,111.8965067,0.4900267
1583547180,142.8439279,0.4001239
1583547240,111.7325921,0.4054495
1583547300,111.9761425,0.9943217
1583547360,184.7155592,0.043728
1583547420,176.6057357,0.4718299
1583547480,110.375283,0.4679151
1583547540,110.6132599,0.3177152
1583547600,154.4467539,0.846238
1583547660,186.8552118,0.2297921
1583547720,133.0723023,0.2500505
1583547780,175.2361798,0.2932299
1583547840,198.8195291,0.9265315
1583547900,121.1485645,0.8785799
1583547960,111.8660777,0.2367786
1583548020,156.2207183,0.0182162
1583548080,174.5176019,0.4464679
1583548140,176.3136509,0.1489497
1583548200,131.5491009,0.9615111
1583548260,114.6376328,0.1144046
1583548320,132.6234468,0.5700306
1583548380,177.2438954,0.1367025
1583548440,171.3073991,0.6775058
1583548500,167.0109366,0.2015094
1583548560,122.2408638,0.7601721
1583548620,190.1162239,0.7667022
1583548680,187.5017267,0.1779867
1583548740,135.7508922,0.4684673
1583548800,168.2779089,0.881538
1583548860,198.4917045,0.4361167
1583548920,161.6454043,0.0562494
1583548980,167.5089591,0.2816209
1583549040,162.7364827,0.0949069
1583549100,152.4786552,0.0381506
1583549160,118.7034352,0.0417892
1583549220,153.4432471,0.5571605
1583549280,134.624228,0.7721014
1583549340,142.0783134,0.3261821
1583549400,126.5079509,0.865871
1583549460,197.6098026,0.7889859
1583549520,115.0464117,0.6808311
1583549580,132.6006937,0.4382691
1583549640,126.6983341,0.8297842
1583549700,155.8944833,0.4933002
1583549760,156.922702,0.885498
1583549820,126.7286291,0.1107405
1583549880,143.3614382,0.2728726
1583549940,144.2281893,0.1900177
1583550000,183.6431138,0.079811
1583550060,173.0459491,0.724633
1583550120,111.1304701,0.0644839
1583550180,115.8838872,0.6313304
1583550240,176.8474396,0.8364587
1583550300,124.1722941,0.0087039
1583550360,195.2563202,0.7326093
1583550420,193.9209254,0.7982886
1583550480,172.485175,0.2518751
1583550540,177.7623677,0.5140162
1583550600,130.1975982,0.7854715
1583550660,115.1966522,0.8020778
1583550720,100.9766525,0.0964538
1583550780,178.3506283,0.9378671
1583550840,102.5641808,0.9840329
1583550900,100.235575,0.0301748
1583550960,142.3383639,0.8791538
1583551020,191.6730741,0.5056122
1583551080,135.8809368,0.2505125
1583551140,107.5955443,0.0575528
1583551200,128.6569729,0.6935685
1583551260,116.9057038,0.7161957
1583551320,179.6824182,0.6306801
1583551380,172.6442271,0.6823683
1583551440,144.9935419,0.692699
1583551500,122.5919194,0.4286766
1583551560,197.8848099,0.1042648
1583551620,177.7048564,0.275971
1583551680,133.2657914,0.1828473
1583551740,190.0395217,0.6093372
1583551800,167.9456194,0.1806469
1583551860,100.6125688,0.7318795
1583551920,120.7320664,0.3228472
1583551980,167.7218072,0.889625
1583552040,156.3638838,0.2792346
1583552100,130.6816345,0.3841885
1583552160,189.5815169,0.2713926
1583552220,158.0777181,0.6782019
1583552280,197.5660852,0.3117394
1583552340,162.3675825,0.7598685
1583552400,120.330613,0.5161753
1583552460,177.7136058,0.9000081
1583552520,162.3985517,0.6803429
1583552580,110.8670336,0.9262569
1583552640,144.9114217,0.3324296
1583552700,122.7455701,0.662305
1583552760,169.3007836,0.6189215
1583552820,178.7080237,0.5974614
1583552880,172.2794819,0.8413501
1583552940,157.7543464,0.9152159
1583553000,115.3758697,0.0953624
1583553060,103.3109294,0.3422848
1583553120,159.4670648,0.9056292
1583553180,178.7181197,0.902406
1583553240,145.5496149,0.0486743
1583553300,129.7515791,0.1087246
1583553360,166.5067281,0.7428122
1583553420,175.9358836,0.88003
1583553480,184.4876323,0.6794737
1583553540,126.7020194,0.612325
1583553600,109.8377058,0.6167822
1583553660,104.4118879,0.346788
1583553720,134.2273916,0.6156031
1583553780,199.932092,0.5930512
1583553840,129.2613286,0.2974274
1583553900,190.5801235,0.9545814
1583553960,141.4057393,0.4289425
1583554020,136.8398877,0.9683656
1583554080,195.2941786,0.0613019
1583554140,134.0082334,0.4559389
1583554200,191.1053603,0.516893
1583554260,146.0236397,0.9126072
1583554320,106.2287594,0.8871525
1583554380,149.8542354,0.1430025
1583554440,136.5126912,0.9116845
1583554500,105.0964907,0.1628742
1583554560,127.1628487,0.2290065
1583554620,190.0920855,0.8408395
1583554680,138.4592908,0.7217918
1583554740,188.4754554,0.891774
1583554800,170.1297313,0.0613963
1583554860,136.3185726,0.0286851
1583554920,199.351318,0.4410873
1583554980,180.1887399,0.0703915
1583555040,197.2674826,0.3644561
1583555100,180.6100137,0.3168157
1583555160,129.2028271,0.3096059
1583555220,132.1191777,0.604457
1583555280,111.3389701,0.8206615
1583555340,193.4706623,0.3383731
1583555400,180.2127321,0.1104127
1583555460,163.8586545,0.166359
1583555520,131.6096018,0.0303813
1583555580,131.1240219,0.132883
1583555640,196.8482203,0.0725421
1583555700,169.7377788,0.8255471
1583555760,116.2414458,0.9118915
1583555820,129.1616144,0.0369916
1583555880,184.2177432,0.8229075
1583555940,166.5453141,0.9128074
1583556000,116.1209492,0.8536234
1583556060,137.8725252,0.7888336
1583556120,183.1996877,0.8083244
1583556180,150.9099436,0.4029012
1583556240,142.9907431,0.3750094
1583556300,185.0885731,0.9389939
1583556360,129.1924156,0.0958723
1583556420,151.2544426,0.9049886
1583556480,170.0662417,0.4177797
1583556540,121.6386307,0.3949921
1583556600,102.6984131,0.4902088
1583556660,116.5963617,0.5948849
1583556720,155.2343273,0.9665306
1583556780,117.3299402,0.3989476
1583556840,120.7831009,0.8070294
1583556900,135.4330224,0.9916345
1583556960,135.2089093,0.7292326
1583557020,105.7146887,0.3193673
1583557080,108.961909,0.2072017
1583557140,187.7108172,0.8492087
1583557200,144.0457338,0.7077829
1583557260,184.7515762,0.3971096
1583557320,141.1393407,0.1584262
1583557380,121.3215716,0.4442853
1583557440,174.6976106,0.2701001
1583557500,167.7438218,0.4112952
1583557560,166.1046475,0.1726461
1583557620,105.5677747,0.0111551
1583557680,114.8566107,0.4398856
1583557740,194.2777915,0.4230928
1583557800,170.2165287,0.3463732
1583557860,190.7229114,0.0986261
1583557920,186.3572932,0.5418374
1583557980,143.9881688,0.0221208
1583558040,156.3320005,0.6208819
1583558100,101.6096048,0.5486971
1583558160,186.0562113,0.9109899
1583558220,198.3435876,0.9077051
1583558280,189.0856711,0.7456611
1583558340,168.7200111,0.1062792
1583558400,133.8791374,0.8572038
1583558460,130.3511453,0.9984546
1583558520,124.6463244,0.817157
1583558580,165.6849783,0.6737194
1583558640,198.56716,0.4779514
1583558700,180.4653984,0.1374218
1583558760,114.8483477,0.2243002
1583558820,197.1635974,0.7973021
1583558880,136.7508251,0.3215437
1583558940,135.8343991,0.1108747
1583559000,100.7525872,0.4126829
1583559060,101.4870658,0.1399204
1583559120,189.476112,0.6264346
1583559180,131.3031496,0.9151134
1583559240,179.861971,0.3593953
1583559300,169.5030335,0.5359358
1583559360,101.7747246,0.5342254
1583559420,147.6709599,0.6936815
1583559480,119.6030064,0.0065621
1583559540,160.417942,0.0986974
1583559600,104.6952403,0.6363028
1583559660,142.785294,0.6421197
1583559720,115.9990036,0.8961888
1583559780,194.5500277,0.2859033
1583559840,104.1247959,0.6750427
1583559900,196.7275655,0.3349323
1583559960,168.0980723,0.4141697
1583560020,141.2603193,0.2278697
1583560080,174.9522123,0.5781013
1583560140,105.6836051,0.8825617
1583560200,195.8543257,0.8474786
1583560260,112.2543588,0.5231049
1583560320,125.3549833,0.3460286
1583560380,145.0329193,0.9614501
1583560440,181.8938218,0.9108756
1583560500,175.7342678,0.2793341
1583560560,183.5625515,0.2351667
1583560620,124.2792189,0.6201289
1583560680,105.0516785,0.9937847
1583560740,131.2752832,0.5233119
1583560800,181.7036356,0.7150545
1583560860,101.4684261,0.871252
1583560920,147.4969599,0.5724476
1583560980,156.7521505,0.4622847
1583561040,171.8832874,0.1957938
1583561100,140.5331344,0.516686
1583561160,121.9756101,0.806835
1583561220,175.0931791,0.1637173
1583561280,127.8919771,0.7928905
1583561340,133.0135684,0.3669706
1583561400,164.1129189,0.1034217
1583561460,174.2073994,0.0744144
1583561520,122.2195138,0.8215983
1583561580,197.8608225,0.4160194
1583561640,118.0552179,0.673217
1583561700,112.1327987,0.3701125
1583561760,176.3136407,0.1591679
1583561820,123.9953322,0.4498486
1583561880,124.4502208,0.0830923
1583561940,155.0975215,0.4696027
1583562000,154.586475,0.4364603
1583562060,109.2599587,0.0011832
1583562120,192.9219724,0.76669
1583562180,193.2319177,0.3349537
1583562240,121.885336,0.058324
1583562300,141.0280795,0.7690029
1583562360,118.3684268,0.1505748
1583562420,152.2657591,0.9296134
1583562480,108.3129649,0.5080002
1583562540,169.9566659,0.7828089
1583562600,137.7838545,0.1268485
1583562660,144.9226002,0.7613984
1583562720,105.5943482,0.7809377
1583562780,121.2107353,0.4231161
1583562840,101.0082898,0.108696
1583562900,127.2384927,0.7630238
1583562960,198.4411586,0.6491978
1583563020,178.0413341,0.3770692
1583563080,120.6307109,0.2156988
1583563140,197.6633838,0.2715089
1583563200,115.2985909,0.9215683
1583563260,194.7350772,0.2902234
1583563320,162.0129148,0.7590508
1583563380,185.4815786,0.2946501
1583563440,142.4468115,0.457456
1583563500,173.8391977,0.1316288
1583563560,188.3084487,0.614487
1583563620,139.878868,0.2151741
1583563680,146.8190256,0.411052
1583563740,129.8894673,0.9311852
1583563800,146.793673,0.1896016
1583563860,135.8933273,0.3893847
